business,ownedbyLabel,parentorgLabel,partofLabel,memberofLabel,ownerofLabel
http://www.wikidata.org/entity/Q66,T. Rowe Price,,competition between Airbus and Boeing,Wi-Fi Alliance,United Launch Alliance
http://www.wikidata.org/entity/Q66,Newport Trust,,competition between Airbus and Boeing,Wi-Fi Alliance,United Launch Alliance
http://www.wikidata.org/entity/Q66,BlackRock,,Dow Jones Industrial Average,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,The Vanguard Group,,Dow Jones Industrial Average,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,T. Rowe Price,,Dow Jones Industrial Average,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,Newport Trust,,Dow Jones Industrial Average,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,BlackRock,,S&P 500,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,The Vanguard Group,,S&P 500,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,T. Rowe Price,,S&P 500,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,Newport Trust,,S&P 500,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,BlackRock,,competition between Airbus and Boeing,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,The Vanguard Group,,competition between Airbus and Boeing,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,T. Rowe Price,,competition between Airbus and Boeing,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,Newport Trust,,competition between Airbus and Boeing,World Wide Web Consortium,United Space Alliance
http://www.wikidata.org/entity/Q66,BlackRock,,Dow Jones Industrial Average,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,The Vanguard Group,,Dow Jones Industrial Average,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,T. Rowe Price,,Dow Jones Industrial Average,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,Newport Trust,,Dow Jones Industrial Average,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,BlackRock,,S&P 500,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,The Vanguard Group,,S&P 500,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,T. Rowe Price,,S&P 500,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,Newport Trust,,S&P 500,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,BlackRock,,competition between Airbus and Boeing,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,The Vanguard Group,,competition between Airbus and Boeing,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,T. Rowe Price,,competition between Airbus and Boeing,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,Newport Trust,,competition between Airbus and Boeing,Wi-Fi Alliance,United Space Alliance
http://www.wikidata.org/entity/Q66,BlackRock,,Dow Jones Industrial Average,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,The Vanguard Group,,Dow Jones Industrial Average,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,T. Rowe Price,,Dow Jones Industrial Average,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,Newport Trust,,Dow Jones Industrial Average,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,BlackRock,,S&P 500,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,The Vanguard Group,,S&P 500,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,T. Rowe Price,,S&P 500,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,Newport Trust,,S&P 500,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q312,BlackRock,,Big Tech (web),Wi-Fi Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Big Tech (web),Wi-Fi Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Big Tech (web),Wi-Fi Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Dow Jones Industrial Average,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Dow Jones Industrial Average,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Dow Jones Industrial Average,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Dow Jones Industrial Average,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,S&P 500,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,S&P 500,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,S&P 500,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,S&P 500,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,NASDAQ-100,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,NASDAQ-100,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,NASDAQ-100,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,NASDAQ-100,Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Big Tech (web),Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Big Tech (web),Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Big Tech (web),Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Big Tech (web),Wireless Power Consortium,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Dow Jones Industrial Average,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Dow Jones Industrial Average,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Dow Jones Industrial Average,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Dow Jones Industrial Average,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,S&P 500,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,S&P 500,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,S&P 500,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,S&P 500,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,NASDAQ-100,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,NASDAQ-100,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,NASDAQ-100,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,NASDAQ-100,SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Big Tech (web),SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Big Tech (web),SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Big Tech (web),SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Big Tech (web),SD Association,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Dow Jones Industrial Average,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Dow Jones Industrial Average,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Dow Jones Industrial Average,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Dow Jones Industrial Average,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,S&P 500,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,S&P 500,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,S&P 500,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,S&P 500,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,NASDAQ-100,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,NASDAQ-100,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,NASDAQ-100,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,NASDAQ-100,Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Big Tech (web),Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Big Tech (web),Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Big Tech (web),Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Big Tech (web),Alliance for Open Media,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Dow Jones Industrial Average,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Dow Jones Industrial Average,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Dow Jones Industrial Average,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Dow Jones Industrial Average,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,S&P 500,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,S&P 500,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,S&P 500,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,S&P 500,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,NASDAQ-100,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,NASDAQ-100,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,NASDAQ-100,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,NASDAQ-100,CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Big Tech (web),CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Big Tech (web),CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Big Tech (web),CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Big Tech (web),CVE Numbering Authorities,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Dow Jones Industrial Average,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Dow Jones Industrial Average,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Dow Jones Industrial Average,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Dow Jones Industrial Average,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,S&P 500,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,S&P 500,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,S&P 500,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,S&P 500,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,NASDAQ-100,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,NASDAQ-100,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,NASDAQ-100,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,NASDAQ-100,Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Berkshire Hathaway,,Big Tech (web),Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,BlackRock,,Big Tech (web),Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,The Vanguard Group,,Big Tech (web),Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q312,Government Pension Fund Global,,Big Tech (web),Zigbee Alliance,Imagination Technologies
http://www.wikidata.org/entity/Q380,Mark Zuckerberg,,S&P 500,World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Eduardo Saverin,,S&P 500,World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Dustin Moskovitz,,S&P 500,World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Mark Zuckerberg,,S&P 100,World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Eduardo Saverin,,S&P 100,World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Dustin Moskovitz,,S&P 100,World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Mark Zuckerberg,,Big Tech (web),World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Eduardo Saverin,,Big Tech (web),World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Dustin Moskovitz,,Big Tech (web),World Wide Web Consortium,
http://www.wikidata.org/entity/Q380,Mark Zuckerberg,,S&P 500,Linux Foundation,
http://www.wikidata.org/entity/Q380,Eduardo Saverin,,S&P 500,Linux Foundation,
http://www.wikidata.org/entity/Q380,Dustin Moskovitz,,S&P 500,Linux Foundation,
http://www.wikidata.org/entity/Q380,Mark Zuckerberg,,S&P 100,Linux Foundation,
http://www.wikidata.org/entity/Q380,Eduardo Saverin,,S&P 100,Linux Foundation,
http://www.wikidata.org/entity/Q380,Dustin Moskovitz,,S&P 100,Linux Foundation,
http://www.wikidata.org/entity/Q380,Mark Zuckerberg,,Big Tech (web),Linux Foundation,
http://www.wikidata.org/entity/Q380,Eduardo Saverin,,Big Tech (web),Linux Foundation,
http://www.wikidata.org/entity/Q66,BlackRock,,competition between Airbus and Boeing,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,The Vanguard Group,,competition between Airbus and Boeing,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,T. Rowe Price,,competition between Airbus and Boeing,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,Newport Trust,,competition between Airbus and Boeing,World Wide Web Consortium,Boeing Plant 1
http://www.wikidata.org/entity/Q66,BlackRock,,Dow Jones Industrial Average,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,The Vanguard Group,,Dow Jones Industrial Average,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,T. Rowe Price,,Dow Jones Industrial Average,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,Newport Trust,,Dow Jones Industrial Average,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,BlackRock,,S&P 500,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,The Vanguard Group,,S&P 500,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,T. Rowe Price,,S&P 500,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,Newport Trust,,S&P 500,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,BlackRock,,competition between Airbus and Boeing,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,The Vanguard Group,,competition between Airbus and Boeing,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,T. Rowe Price,,competition between Airbus and Boeing,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,Newport Trust,,competition between Airbus and Boeing,Wi-Fi Alliance,Boeing Plant 1
http://www.wikidata.org/entity/Q66,BlackRock,,Dow Jones Industrial Average,World Wide Web Consortium,Inventory Locator Service
http://www.wikidata.org/entity/Q66,The Vanguard Group,,Dow Jones Industrial Average,World Wide Web Consortium,Inventory Locator Service
http://www.wikidata.org/entity/Q66,T. Rowe Price,,Dow Jones Industrial Average,World Wide Web Consortium,Inventory Locator Service
http://www.wikidata.org/entity/Q66,Newport Trust,,Dow Jones Industrial Average,World Wide Web Consortium,Inventory Locator Service
