business,ownedbyLabel,parentorgLabel,partofLabel,memberofLabel
http://www.wikidata.org/entity/Q81230,Siemens family,,list of German companies by employees in 1938,Union des Industries Ferroviaires Européennes
http://www.wikidata.org/entity/Q81230,treasury stock,,list of German companies by employees in 1938,Union des Industries Ferroviaires Européennes
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,list of German companies by employees in 1938,Union des Industries Ferroviaires Européennes
http://www.wikidata.org/entity/Q81230,BlackRock,,Stoxx Europe 600 Index,Union des Industries Ferroviaires Européennes
http://www.wikidata.org/entity/Q81230,Siemens family,,Stoxx Europe 600 Index,Union des Industries Ferroviaires Européennes
http://www.wikidata.org/entity/Q81230,treasury stock,,Stoxx Europe 600 Index,Union des Industries Ferroviaires Européennes
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,Stoxx Europe 600 Index,Union des Industries Ferroviaires Européennes
http://www.wikidata.org/entity/Q81230,BlackRock,,DAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,Siemens family,,DAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,treasury stock,,DAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,DAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,BlackRock,,CDAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,Siemens family,,CDAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,treasury stock,,CDAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,CDAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,BlackRock,,EURO STOXX 50,Linux Foundation
http://www.wikidata.org/entity/Q81230,Siemens family,,EURO STOXX 50,Linux Foundation
http://www.wikidata.org/entity/Q81230,treasury stock,,EURO STOXX 50,Linux Foundation
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,EURO STOXX 50,Linux Foundation
http://www.wikidata.org/entity/Q81230,BlackRock,,DivDAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,Siemens family,,DivDAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,treasury stock,,DivDAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,DivDAX,Linux Foundation
http://www.wikidata.org/entity/Q81230,BlackRock,,list of German companies by employees in 1938,Linux Foundation
http://www.wikidata.org/entity/Q81230,Siemens family,,list of German companies by employees in 1938,Linux Foundation
http://www.wikidata.org/entity/Q81230,treasury stock,,list of German companies by employees in 1938,Linux Foundation
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,list of German companies by employees in 1938,Linux Foundation
http://www.wikidata.org/entity/Q81230,BlackRock,,Stoxx Europe 600 Index,Linux Foundation
http://www.wikidata.org/entity/Q81230,Siemens family,,Stoxx Europe 600 Index,Linux Foundation
http://www.wikidata.org/entity/Q81230,treasury stock,,Stoxx Europe 600 Index,Linux Foundation
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,Stoxx Europe 600 Index,Linux Foundation
http://www.wikidata.org/entity/Q81230,BlackRock,,DAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Siemens family,,DAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,treasury stock,,DAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,DAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,BlackRock,,CDAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Siemens family,,CDAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,treasury stock,,CDAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,CDAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,BlackRock,,EURO STOXX 50,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Siemens family,,EURO STOXX 50,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,treasury stock,,EURO STOXX 50,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,EURO STOXX 50,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,BlackRock,,DivDAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Siemens family,,DivDAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,treasury stock,,DivDAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,DivDAX,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,BlackRock,,list of German companies by employees in 1938,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Siemens family,,list of German companies by employees in 1938,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,treasury stock,,list of German companies by employees in 1938,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,list of German companies by employees in 1938,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,BlackRock,,Stoxx Europe 600 Index,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Siemens family,,Stoxx Europe 600 Index,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,treasury stock,,Stoxx Europe 600 Index,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,Stoxx Europe 600 Index,International Association of Public Transport
http://www.wikidata.org/entity/Q81230,BlackRock,,DAX,SD Association
http://www.wikidata.org/entity/Q81230,Siemens family,,DAX,SD Association
http://www.wikidata.org/entity/Q81230,treasury stock,,DAX,SD Association
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,DAX,SD Association
http://www.wikidata.org/entity/Q81230,BlackRock,,CDAX,SD Association
http://www.wikidata.org/entity/Q81230,Siemens family,,CDAX,SD Association
http://www.wikidata.org/entity/Q81230,treasury stock,,CDAX,SD Association
http://www.wikidata.org/entity/Q81230,Qatar Investment Authority,,CDAX,SD Association
http://www.wikidata.org/entity/Q81230,BlackRock,,EURO STOXX 50,SD Association
http://www.wikidata.org/entity/Q37156,Berkshire Hathaway,,Dow Jones Industrial Average,JS Foundation
http://www.wikidata.org/entity/Q37156,The Vanguard Group,,Dow Jones Industrial Average,JS Foundation
http://www.wikidata.org/entity/Q37156,State Street Corporation,,Dow Jones Industrial Average,JS Foundation
http://www.wikidata.org/entity/Q37156,Berkshire Hathaway,,S&P 500,JS Foundation
http://www.wikidata.org/entity/Q37156,The Vanguard Group,,S&P 500,JS Foundation
http://www.wikidata.org/entity/Q37156,State Street Corporation,,S&P 500,JS Foundation
http://www.wikidata.org/entity/Q37156,Berkshire Hathaway,,Dow Jones Global Titans 50,JS Foundation
http://www.wikidata.org/entity/Q37156,The Vanguard Group,,Dow Jones Global Titans 50,JS Foundation
http://www.wikidata.org/entity/Q37156,State Street Corporation,,Dow Jones Global Titans 50,JS Foundation
http://www.wikidata.org/entity/Q37156,Berkshire Hathaway,,Dow Jones Industrial Average,jQuery Foundation
http://www.wikidata.org/entity/Q37156,The Vanguard Group,,Dow Jones Industrial Average,jQuery Foundation
http://www.wikidata.org/entity/Q37156,State Street Corporation,,Dow Jones Industrial Average,jQuery Foundation
http://www.wikidata.org/entity/Q37156,Berkshire Hathaway,,S&P 500,jQuery Foundation
http://www.wikidata.org/entity/Q37156,The Vanguard Group,,S&P 500,jQuery Foundation
http://www.wikidata.org/entity/Q37156,State Street Corporation,,S&P 500,jQuery Foundation
http://www.wikidata.org/entity/Q37156,Berkshire Hathaway,,Dow Jones Global Titans 50,jQuery Foundation
http://www.wikidata.org/entity/Q37156,The Vanguard Group,,Dow Jones Global Titans 50,jQuery Foundation
http://www.wikidata.org/entity/Q37156,State Street Corporation,,Dow Jones Global Titans 50,jQuery Foundation
http://www.wikidata.org/entity/Q37158,,,S&P 500,
http://www.wikidata.org/entity/Q37158,,,NASDAQ-100,
http://www.wikidata.org/entity/Q37158,,,S&P 100,
http://www.wikidata.org/entity/Q37158,,,Natur-Aktien-Index,
http://www.wikidata.org/entity/Q38076,BlackRock,,Dow Jones Industrial Average,
http://www.wikidata.org/entity/Q38076,The Vanguard Group,,Dow Jones Industrial Average,
http://www.wikidata.org/entity/Q38076,State Street Corporation,,Dow Jones Industrial Average,
http://www.wikidata.org/entity/Q38076,BlackRock,,S&P 500,
http://www.wikidata.org/entity/Q38076,The Vanguard Group,,S&P 500,
http://www.wikidata.org/entity/Q38076,State Street Corporation,,S&P 500,
http://www.wikidata.org/entity/Q38076,BlackRock,,S&P 100,
http://www.wikidata.org/entity/Q38076,The Vanguard Group,,S&P 100,
http://www.wikidata.org/entity/Q38076,State Street Corporation,,S&P 100,
http://www.wikidata.org/entity/Q38676,,,,
http://www.wikidata.org/entity/Q38928,,,S&P 500,FIDO Alliance
http://www.wikidata.org/entity/Q38960,CITIC Group,CITIC Limited,,
http://www.wikidata.org/entity/Q39146,,,,
http://www.wikidata.org/entity/Q39586,,,,
http://www.wikidata.org/entity/Q40650,ExxonMobil,ExxonMobil,,
http://www.wikidata.org/entity/Q41187,,Sony Group,,World Wide Web Consortium
http://www.wikidata.org/entity/Q41187,,Sony Group,,Linux Foundation
http://www.wikidata.org/entity/Q41187,,Sony Group,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q41187,,Sony Group,,Wireless Power Consortium
http://www.wikidata.org/entity/Q41187,,Sony Group,,SD Association
http://www.wikidata.org/entity/Q44294,,,S&P 500,Wi-Fi Alliance
http://www.wikidata.org/entity/Q44504,Amancio Ortega,,,
http://www.wikidata.org/entity/Q44868,,,,
http://www.wikidata.org/entity/Q45557,Novo Holdings,,,
http://www.wikidata.org/entity/Q45557,Lundbeck Foundation,,,
http://www.wikidata.org/entity/Q45568,,,,
http://www.wikidata.org/entity/Q45576,Novo Holdings,Novo Holdings,,Q1192368
http://www.wikidata.org/entity/Q45600,,,,
http://www.wikidata.org/entity/Q26463,Ministry of Finance,,Forbes Global 2000,
http://www.wikidata.org/entity/Q26463,Central Huijin Investment,,Forbes Global 2000,
http://www.wikidata.org/entity/Q184601,,,,
http://www.wikidata.org/entity/Q26299,Central Huijin Investment,Central Huijin Investment,Forbes Global 2000,
http://www.wikidata.org/entity/Q26311,,,S&P 500,
http://www.wikidata.org/entity/Q185278,,,,
http://www.wikidata.org/entity/Q185339,,,,
http://www.wikidata.org/entity/Q185564,,Saudi Aramco,,
http://www.wikidata.org/entity/Q185651,,,,
http://www.wikidata.org/entity/Q185872,,,,
http://www.wikidata.org/entity/Q186012,VIA Technologies,,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q186012,VIA Technologies,,,SD Association
http://www.wikidata.org/entity/Q186394,,,,World Wide Web Consortium
http://www.wikidata.org/entity/Q186394,,,,Linux Foundation
http://www.wikidata.org/entity/Q186394,,,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q186394,,,,World Lottery Association
http://www.wikidata.org/entity/Q186394,,,,SD Association
http://www.wikidata.org/entity/Q186394,,,,FIDO Alliance
http://www.wikidata.org/entity/Q187212,,,,
http://www.wikidata.org/entity/Q187740,,,S&P 500,
http://www.wikidata.org/entity/Q187854,,SAS Group,,
http://www.wikidata.org/entity/Q188087,,Uniper,,
http://www.wikidata.org/entity/Q188273,Tencent,,,game
http://www.wikidata.org/entity/Q188273,Baillie Gifford,,,game
http://www.wikidata.org/entity/Q188273,Guillemot family,,,game
http://www.wikidata.org/entity/Q188326,Ramsbury Invest,Ramsbury Invest,,
http://www.wikidata.org/entity/Q188454,,,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q188454,,,,Wireless Power Consortium
http://www.wikidata.org/entity/Q188454,,,,SD Association
http://www.wikidata.org/entity/Q188514,Tata Group,Tata Group,,
http://www.wikidata.org/entity/Q188822,,,,Committee for the Coordination of Statistical Activities
http://www.wikidata.org/entity/Q188920,,,S&P 500,
http://www.wikidata.org/entity/Q190464,,,FTSE 100 Index,
http://www.wikidata.org/entity/Q191551,,,FTSE 100 Index,Airlines for Europe
http://www.wikidata.org/entity/Q191715,AT&T,AT&T,AT&T,
http://www.wikidata.org/entity/Q192314,,,Dow Jones Industrial Average,Q1663567
http://www.wikidata.org/entity/Q192314,,,S&P 500,Q1663567
http://www.wikidata.org/entity/Q192314,,,Forbes Global 2000,Q1663567
http://www.wikidata.org/entity/Q192814,,,,
http://www.wikidata.org/entity/Q193136,,,,
http://www.wikidata.org/entity/Q193199,BlackRock,,Swiss Market Index,Q1663567
http://www.wikidata.org/entity/Q193199,GIC Private Limited,,Swiss Market Index,Q1663567
http://www.wikidata.org/entity/Q193199,Norges Bank,,Swiss Market Index,Q1663567
http://www.wikidata.org/entity/Q193199,BlackRock,,Swiss Market Index,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q193199,GIC Private Limited,,Swiss Market Index,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q193199,Norges Bank,,Swiss Market Index,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q193326,,,Dow Jones Industrial Average,Linux Foundation
http://www.wikidata.org/entity/Q193326,,,S&P 500,Linux Foundation
http://www.wikidata.org/entity/Q193326,,,Dow Jones Industrial Average,Q1663567
http://www.wikidata.org/entity/Q193326,,,S&P 500,Q1663567
http://www.wikidata.org/entity/Q193326,,,Dow Jones Industrial Average,FIDO Alliance
http://www.wikidata.org/entity/Q193326,,,S&P 500,FIDO Alliance
http://www.wikidata.org/entity/Q255661,15 June Foundation,,,
http://www.wikidata.org/entity/Q4548,Turkey Wealth Fund,,,
http://www.wikidata.org/entity/Q4995,Anheuser-Busch InBev,Anheuser-Busch InBev,,
http://www.wikidata.org/entity/Q5281,,,,CVE Numbering Authorities
http://www.wikidata.org/entity/Q6686,France,,CAC 40,
http://www.wikidata.org/entity/Q6686,Nissan,,CAC 40,
http://www.wikidata.org/entity/Q6686,Daimler AG,,CAC 40,
http://www.wikidata.org/entity/Q6686,France,,Renault–Nissan–Mitsubishi Alliance,
http://www.wikidata.org/entity/Q6686,Nissan,,Renault–Nissan–Mitsubishi Alliance,
http://www.wikidata.org/entity/Q6686,Daimler AG,,Renault–Nissan–Mitsubishi Alliance,
http://www.wikidata.org/entity/Q45700,,,,
http://www.wikidata.org/entity/Q46063,,,,
http://www.wikidata.org/entity/Q46065,,,,
http://www.wikidata.org/entity/Q46730,,,,
http://www.wikidata.org/entity/Q46974,,,,Railway Association of Canada
http://www.wikidata.org/entity/Q47099,,,,Organización de Televisión Iberoamericana
http://www.wikidata.org/entity/Q48754,,,S&P 500,
http://www.wikidata.org/entity/Q48755,,,,
http://www.wikidata.org/entity/Q48822,Sherwin-Williams,,,
http://www.wikidata.org/entity/Q48872,,,S&P 500,
http://www.wikidata.org/entity/Q48881,,,S&P 500,
http://www.wikidata.org/entity/Q160229,,,EURO STOXX 50,
http://www.wikidata.org/entity/Q160746,BlackRock,,Swiss Market Index,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q160746,treasury stock,,Swiss Market Index,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q160746,Norges Bank Investment Management,,Swiss Market Index,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q160746,BlackRock,,Big Chocolate,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q160746,treasury stock,,Big Chocolate,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q160746,Norges Bank Investment Management,,Big Chocolate,German-Swiss Chamber of Commerce
http://www.wikidata.org/entity/Q161086,,,,
http://www.wikidata.org/entity/Q161140,BlackRock,,FTSE 100 Index,
http://www.wikidata.org/entity/Q161140,Capital Group Companies,,FTSE 100 Index,
http://www.wikidata.org/entity/Q161833,,,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q161833,,,,SD Association
http://www.wikidata.org/entity/Q162345,LG Corporation,LG Corporation,,World Wide Web Consortium
http://www.wikidata.org/entity/Q162345,LG Corporation,LG Corporation,,Linux Foundation
http://www.wikidata.org/entity/Q162345,LG Corporation,LG Corporation,,Wi-Fi Alliance
http://www.wikidata.org/entity/Q162345,LG Corporation,LG Corporation,,Wireless Power Consortium
http://www.wikidata.org/entity/Q162345,LG Corporation,LG Corporation,,FIDO Alliance
http://www.wikidata.org/entity/Q162852,,Momentive,,Internet Association
http://www.wikidata.org/entity/Q163241,BlackRock,,DAX,German Road Safety Council
http://www.wikidata.org/entity/Q163241,IHO Verwaltungs GmbH,,DAX,German Road Safety Council
http://www.wikidata.org/entity/Q163241,IHO Beteiligungs,,DAX,German Road Safety Council
