business,crunchbaseLabel,quoraLabel,littlesisLabel
http://www.wikidata.org/entity/Q1129792,,The-Cooper-Companies,
http://www.wikidata.org/entity/Q1129847,,,
http://www.wikidata.org/entity/Q1129882,,,
http://www.wikidata.org/entity/Q1130956,,,
http://www.wikidata.org/entity/Q1130970,copel,Copel,
http://www.wikidata.org/entity/Q1131102,,,
http://www.wikidata.org/entity/Q1131463,born,Tech-Mahindra,
http://www.wikidata.org/entity/Q1131463,tech-mahindra,Tech-Mahindra,
http://www.wikidata.org/entity/Q1131835,sealy,,
http://www.wikidata.org/entity/Q1132272,pvh,,
http://www.wikidata.org/entity/Q1134069,,Otis-Elevator,
http://www.wikidata.org/entity/Q1134069,,Otis-Elevator-Company,
http://www.wikidata.org/entity/Q1134746,legg-mason,,
http://www.wikidata.org/entity/Q1135278,corrections-corporation-of-america,,
http://www.wikidata.org/entity/Q1135601,,,
http://www.wikidata.org/entity/Q1135686,corus-entertainment,Corus-Entertainment,
http://www.wikidata.org/entity/Q1135992,,,
http://www.wikidata.org/entity/Q1136085,intertek,,136302
http://www.wikidata.org/entity/Q1136433,costamare,,
http://www.wikidata.org/entity/Q1136885,,Sanrio-company,
http://www.wikidata.org/entity/Q1137289,nuance,Nuance-Communications-company,
http://www.wikidata.org/entity/Q1137879,,,
http://www.wikidata.org/entity/Q1138073,coventry-health-care,Coventry-Health-Care,
http://www.wikidata.org/entity/Q1138073,coventry-healthcare,Coventry-Health-Care,
http://www.wikidata.org/entity/Q1138291,curtiss-wright,,
http://www.wikidata.org/entity/Q1138662,,Wunderman,
http://www.wikidata.org/entity/Q1138888,first-solar,,
http://www.wikidata.org/entity/Q1139289,,Crealogix,
http://www.wikidata.org/entity/Q1139367,,,
http://www.wikidata.org/entity/Q1139852,infineta-systems,Riverbed,
http://www.wikidata.org/entity/Q1139852,riverbed-technology,Riverbed,
http://www.wikidata.org/entity/Q1139920,,,
http://www.wikidata.org/entity/Q1140641,,Crnogorski-Telekom,
http://www.wikidata.org/entity/Q1140680,,,
http://www.wikidata.org/entity/Q1141123,rosneft,Rosneft,161971
http://www.wikidata.org/entity/Q1141162,,Swire-Group,
http://www.wikidata.org/entity/Q1141173,,Marriott-International,
http://www.wikidata.org/entity/Q1141173,,Marriott-International-company,
http://www.wikidata.org/entity/Q1141267,thomson-reuters,Thomson-Reuters-company,37090
http://www.wikidata.org/entity/Q1141267,zawya,Thomson-Reuters-company,37090
http://www.wikidata.org/entity/Q1141267,reuters-venture-capital,Thomson-Reuters-company,37090
http://www.wikidata.org/entity/Q1142226,,,
http://www.wikidata.org/entity/Q1142797,schroder-ventures,Schroders,
http://www.wikidata.org/entity/Q1142797,schroders-private-bank,Schroders,
http://www.wikidata.org/entity/Q1142797,schroders-plc,Schroders,
http://www.wikidata.org/entity/Q1143305,,,
http://www.wikidata.org/entity/Q1143318,,,
http://www.wikidata.org/entity/Q1143659,nis-america,,
http://www.wikidata.org/entity/Q1144435,,,
http://www.wikidata.org/entity/Q1144473,,,
http://www.wikidata.org/entity/Q1144929,cemex,,
http://www.wikidata.org/entity/Q1144929,cemex-west,,
http://www.wikidata.org/entity/Q1145004,randgold-resources,,
http://www.wikidata.org/entity/Q1145493,swedbank,Swedbank,
http://www.wikidata.org/entity/Q1145669,,,
http://www.wikidata.org/entity/Q1145751,,Inspur,
http://www.wikidata.org/entity/Q1146061,,Cushman-Wakefield-1,
http://www.wikidata.org/entity/Q1146428,,Yahoo-Japan,
http://www.wikidata.org/entity/Q1146592,,,
http://www.wikidata.org/entity/Q1146849,,,
http://www.wikidata.org/entity/Q1147637,,,
http://www.wikidata.org/entity/Q1148521,,Vakıfbank,
http://www.wikidata.org/entity/Q1149151,,,
http://www.wikidata.org/entity/Q1149561,,,
http://www.wikidata.org/entity/Q1150535,,Oceaneering-International-company,
http://www.wikidata.org/entity/Q1150535,,Oceaneering-International-Services,
http://www.wikidata.org/entity/Q1151571,,,
http://www.wikidata.org/entity/Q1151693,,,
http://www.wikidata.org/entity/Q1152176,,,
http://www.wikidata.org/entity/Q1152465,aia-group,American-International-Assurance,
http://www.wikidata.org/entity/Q1152764,lloyds-bank,Lloyds-Banking-Group,
http://www.wikidata.org/entity/Q1152873,,,
http://www.wikidata.org/entity/Q1153205,mentor-graphics,,
http://www.wikidata.org/entity/Q1153463,,Emaar-Properties-company,
http://www.wikidata.org/entity/Q1153602,,Shandong-Airlines,
http://www.wikidata.org/entity/Q1153632,,,
http://www.wikidata.org/entity/Q2369798,,,
http://www.wikidata.org/entity/Q2372128,,,
http://www.wikidata.org/entity/Q2373167,,,
http://www.wikidata.org/entity/Q2373884,sykes-enterprises,,
http://www.wikidata.org/entity/Q2375651,,,
http://www.wikidata.org/entity/Q2376711,sysco,Sysco-company,
http://www.wikidata.org/entity/Q2377252,,,
http://www.wikidata.org/entity/Q2381715,,,
http://www.wikidata.org/entity/Q2384503,,,
http://www.wikidata.org/entity/Q2386447,,Tabcorp-Holdings,
http://www.wikidata.org/entity/Q2387094,,,
http://www.wikidata.org/entity/Q2388717,comverse-inc,Comverse-Technology-company,
http://www.wikidata.org/entity/Q2389456,,Yutong,
http://www.wikidata.org/entity/Q2389856,,,
http://www.wikidata.org/entity/Q2393592,indosat,Indosat,
http://www.wikidata.org/entity/Q2395492,,Tate-Lyle,
http://www.wikidata.org/entity/Q2397198,,TAURON-Polska-Energia,
http://www.wikidata.org/entity/Q2398881,,,
http://www.wikidata.org/entity/Q2399578,,,
http://www.wikidata.org/entity/Q2399612,,Techtronic-Industries,
http://www.wikidata.org/entity/Q2404292,nextest-systems,,
http://www.wikidata.org/entity/Q2404292,teradyne,,
http://www.wikidata.org/entity/Q2405791,,,
http://www.wikidata.org/entity/Q2407882,,,
http://www.wikidata.org/entity/Q2410404,,Parsian-Bank,
http://www.wikidata.org/entity/Q2412906,,,
http://www.wikidata.org/entity/Q2414097,,The-Scotts-Miracle-Gro-Company,
http://www.wikidata.org/entity/Q2415931,mrv,MRV-Engenharia,
http://www.wikidata.org/entity/Q2417728,,,
http://www.wikidata.org/entity/Q2423252,corpbanca,Corpbanca,
http://www.wikidata.org/entity/Q2424396,brocade-communications-systems,,
http://www.wikidata.org/entity/Q2438127,tobii-tech,,
http://www.wikidata.org/entity/Q2438127,tobii-technology,,
http://www.wikidata.org/entity/Q2438391,chuck-e-cheese,Chuck-E-Cheeses,
http://www.wikidata.org/entity/Q2443143,,,
http://www.wikidata.org/entity/Q2443609,,,
http://www.wikidata.org/entity/Q2448801,transalta,,
http://www.wikidata.org/entity/Q2449642,,,
http://www.wikidata.org/entity/Q2449786,,,
http://www.wikidata.org/entity/Q2450081,glu-mobile,Glu-Mobile-company,
http://www.wikidata.org/entity/Q2450546,,,
http://www.wikidata.org/entity/Q2450664,,Travis-Perkins,
http://www.wikidata.org/entity/Q2450722,cellcom-israel,Cellcom,
http://www.wikidata.org/entity/Q2453426,trina-solar-ltd,,
http://www.wikidata.org/entity/Q2456640,trustpower-2,,
http://www.wikidata.org/entity/Q2466256,u-s-cellular,U-S-Cellular,
http://www.wikidata.org/entity/Q2466838,smart-ecosystems,Smart-Technologies,
http://www.wikidata.org/entity/Q2466838,smart-technologies,Smart-Technologies,
http://www.wikidata.org/entity/Q2468914,,,
http://www.wikidata.org/entity/Q2469733,,Bank-of-Georgia,
http://www.wikidata.org/entity/Q2470307,guess-2,Guess-company,
http://www.wikidata.org/entity/Q2471862,,,
http://www.wikidata.org/entity/Q2471984,,,
http://www.wikidata.org/entity/Q2477358,,Indigo-Books-and-Music,
http://www.wikidata.org/entity/Q2478569,asm-international,ASM-International,
http://www.wikidata.org/entity/Q2480102,,L-1-Identity-Solutions,
http://www.wikidata.org/entity/Q2483225,ah-belo,,
http://www.wikidata.org/entity/Q2483225,a-h-belo-corporation,,
http://www.wikidata.org/entity/Q2490554,,,
http://www.wikidata.org/entity/Q2495214,,,
http://www.wikidata.org/entity/Q2495283,,,
http://www.wikidata.org/entity/Q2498318,,,
http://www.wikidata.org/entity/Q2499610,,,
http://www.wikidata.org/entity/Q2501256,,,
http://www.wikidata.org/entity/Q2502355,usana-health-sciences,USANA-Health-Sciences,
http://www.wikidata.org/entity/Q2502610,,,
http://www.wikidata.org/entity/Q2504058,,,
http://www.wikidata.org/entity/Q2504145,,,
http://www.wikidata.org/entity/Q2505515,,,
http://www.wikidata.org/entity/Q2506258,,,
http://www.wikidata.org/entity/Q2506396,voxx-international,Voxx-International,
http://www.wikidata.org/entity/Q2506538,,,
http://www.wikidata.org/entity/Q2506624,,,
http://www.wikidata.org/entity/Q2507663,,,
http://www.wikidata.org/entity/Q2512333,,,
http://www.wikidata.org/entity/Q2514507,,,
http://www.wikidata.org/entity/Q2514923,,,
http://www.wikidata.org/entity/Q2514979,,,
http://www.wikidata.org/entity/Q2515994,verigy,Verigy,
http://www.wikidata.org/entity/Q2516971,virtusa,,
http://www.wikidata.org/entity/Q2519260,,,
http://www.wikidata.org/entity/Q2522670,,,
http://www.wikidata.org/entity/Q2526106,,,
http://www.wikidata.org/entity/Q2527941,hisense-group,Hisense,164478
http://www.wikidata.org/entity/Q2528284,vishay,Vishay,
http://www.wikidata.org/entity/Q2528498,,,
http://www.wikidata.org/entity/Q2528965,,,
http://www.wikidata.org/entity/Q2528988,,,
http://www.wikidata.org/entity/Q2529982,nytimes,,640
http://www.wikidata.org/entity/Q2536592,,,
http://www.wikidata.org/entity/Q2536857,,,
http://www.wikidata.org/entity/Q2536965,,,
http://www.wikidata.org/entity/Q2543411,,,
http://www.wikidata.org/entity/Q2543547,,,
http://www.wikidata.org/entity/Q2546713,,,
http://www.wikidata.org/entity/Q2549114,ci-games,City-Interactive,
http://www.wikidata.org/entity/Q2549945,,,
http://www.wikidata.org/entity/Q2550354,,,
http://www.wikidata.org/entity/Q2552219,waste-management,,
http://www.wikidata.org/entity/Q2558951,,,
http://www.wikidata.org/entity/Q2031485,under-armour,Under-Armour-apparel,89350
http://www.wikidata.org/entity/Q2031485,under-armour,Under-Armour-company,89350
http://www.wikidata.org/entity/Q2031726,westpac-banking-corporation,Westpac-company,
http://www.wikidata.org/entity/Q2034659,extreme-networks,,
http://www.wikidata.org/entity/Q2035424,,RusHydro,
http://www.wikidata.org/entity/Q2036530,allison-transmission-holdings,,
http://www.wikidata.org/entity/Q2037080,,,
http://www.wikidata.org/entity/Q2037125,state-street-corporation,,226
http://www.wikidata.org/entity/Q2037125,state-street,,226
http://www.wikidata.org/entity/Q2040264,,City-Union-Bank,
http://www.wikidata.org/entity/Q2040394,yes-bank,Yes-Bank,
http://www.wikidata.org/entity/Q2040394,yes-bank,Yes-Bank-company,
http://www.wikidata.org/entity/Q2040404,kotak-mahindra-bank,Kotak-Mahindra-Bank,
http://www.wikidata.org/entity/Q2040404,kotak-securities,Kotak-Mahindra-Bank,
http://www.wikidata.org/entity/Q2040440,,Dhanlaxmi-Bank,
http://www.wikidata.org/entity/Q2043442,,,
http://www.wikidata.org/entity/Q2044512,,,
http://www.wikidata.org/entity/Q2044830,,,
http://www.wikidata.org/entity/Q2045484,,,
http://www.wikidata.org/entity/Q2046488,,,
http://www.wikidata.org/entity/Q2046830,,,
http://www.wikidata.org/entity/Q2047336,palantir-technologies,Palantir-Technologies,75585
http://www.wikidata.org/entity/Q2049565,,,
http://www.wikidata.org/entity/Q2052477,,,
http://www.wikidata.org/entity/Q2056977,igate-patni-computers,IGATE-company,
http://www.wikidata.org/entity/Q2058024,,Takashimaya,
http://www.wikidata.org/entity/Q2058186,,,
http://www.wikidata.org/entity/Q2059537,,,
http://www.wikidata.org/entity/Q2060769,,,
http://www.wikidata.org/entity/Q2062132,arch-coal,Arch-Coal,
http://www.wikidata.org/entity/Q2064018,,,
http://www.wikidata.org/entity/Q2065253,,,
http://www.wikidata.org/entity/Q2065895,,,
http://www.wikidata.org/entity/Q2066773,,,
http://www.wikidata.org/entity/Q2066858,perkinelmer,Perkin-Elmer,946
http://www.wikidata.org/entity/Q2066858,perkinelmer,Perkin-Elmer-1,946
http://www.wikidata.org/entity/Q2068984,illumina,Illumina-company,
http://www.wikidata.org/entity/Q2068984,illumina-accelerator,Illumina-company,
http://www.wikidata.org/entity/Q2069106,pacific-biosciences,,
http://www.wikidata.org/entity/Q2069413,,Complete-Genomics,
http://www.wikidata.org/entity/Q2071102,cott-corp,,
http://www.wikidata.org/entity/Q2071602,,,
http://www.wikidata.org/entity/Q2071735,,,
http://www.wikidata.org/entity/Q2071877,,CHC-Helicopter,
http://www.wikidata.org/entity/Q2072410,,,
http://www.wikidata.org/entity/Q2076526,genmab,,
http://www.wikidata.org/entity/Q2080739,,,
http://www.wikidata.org/entity/Q2084150,cpl-solutions,,
http://www.wikidata.org/entity/Q2087612,tucows,Tucows,
http://www.wikidata.org/entity/Q2090767,,Wallenius-Wilhelmsen-Logistics-1,
http://www.wikidata.org/entity/Q2091479,nice-systems,Nice-Systems,88897
http://www.wikidata.org/entity/Q2091479,actimize,Nice-Systems,88897
http://www.wikidata.org/entity/Q2091479,mindcite-ltd,Nice-Systems,88897
http://www.wikidata.org/entity/Q2091986,,Estácio-Universities,
http://www.wikidata.org/entity/Q2094989,,,
http://www.wikidata.org/entity/Q2099437,,,
http://www.wikidata.org/entity/Q2101324,,,
http://www.wikidata.org/entity/Q2103118,,,
http://www.wikidata.org/entity/Q2103926,logistics-health,,
http://www.wikidata.org/entity/Q2105426,,Portugal-Telecom,
http://www.wikidata.org/entity/Q2107022,,,
http://www.wikidata.org/entity/Q2108238,,,
http://www.wikidata.org/entity/Q2108251,,Precision-Drilling,
http://www.wikidata.org/entity/Q2110103,,,
http://www.wikidata.org/entity/Q2111635,,,
http://www.wikidata.org/entity/Q2112219,,Progress-Energy,
http://www.wikidata.org/entity/Q2112884,,Ethyl-Corporation,
http://www.wikidata.org/entity/Q2113906,,,
http://www.wikidata.org/entity/Q2114414,prudential-financial,,
http://www.wikidata.org/entity/Q2116312,,Transneft,
http://www.wikidata.org/entity/Q2118336,,,
http://www.wikidata.org/entity/Q2119898,denbury-resources,,
http://www.wikidata.org/entity/Q2120877,,,
http://www.wikidata.org/entity/Q2121562,,,
http://www.wikidata.org/entity/Q2121621,,,
http://www.wikidata.org/entity/Q2124539,,,
http://www.wikidata.org/entity/Q2124721,,,272247
http://www.wikidata.org/entity/Q2127528,,,
http://www.wikidata.org/entity/Q2128566,,Vistaprint,
http://www.wikidata.org/entity/Q2129065,,,
http://www.wikidata.org/entity/Q2129483,,,
http://www.wikidata.org/entity/Q2131517,,,
http://www.wikidata.org/entity/Q2135836,,,
http://www.wikidata.org/entity/Q2135870,,,
http://www.wikidata.org/entity/Q2136905,ceva-logistics,CEVA-Logistics-1,
http://www.wikidata.org/entity/Q2137023,,,
http://www.wikidata.org/entity/Q2140077,,Tribune-Company,
http://www.wikidata.org/entity/Q2140315,textron,Textron-company,203
http://www.wikidata.org/entity/Q2141800,thomas-cook,Thomas-Cook-Group-company,
http://www.wikidata.org/entity/Q2141800,thomas-cook-group-uk-limited,Thomas-Cook-Group-company,
http://www.wikidata.org/entity/Q2142614,reliance-capital,Reliance-Capital,
http://www.wikidata.org/entity/Q2142624,,,
http://www.wikidata.org/entity/Q2142669,,,
http://www.wikidata.org/entity/Q2143512,,Siebel-Systems,
http://www.wikidata.org/entity/Q2144219,,,
http://www.wikidata.org/entity/Q2144525,,,
http://www.wikidata.org/entity/Q2145077,,Reply-S-p-A,
http://www.wikidata.org/entity/Q2145084,,,
http://www.wikidata.org/entity/Q2149397,,,
http://www.wikidata.org/entity/Q2157448,,,
http://www.wikidata.org/entity/Q1157716,,,
http://www.wikidata.org/entity/Q1157767,daktronics,,
http://www.wikidata.org/entity/Q1159256,danaher,,
http://www.wikidata.org/entity/Q1160928,mbank,,
http://www.wikidata.org/entity/Q1161666,vormetric,,
http://www.wikidata.org/entity/Q1161666,thales-group,,
http://www.wikidata.org/entity/Q1164386,fmc-technologies,,
http://www.wikidata.org/entity/Q1166056,,,
http://www.wikidata.org/entity/Q1172038,,Dassault-Systèmes,
http://www.wikidata.org/entity/Q1172253,,,
http://www.wikidata.org/entity/Q1181484,,,
http://www.wikidata.org/entity/Q1181953,deckers-outdoor-corporation,,
http://www.wikidata.org/entity/Q1182545,,,
http://www.wikidata.org/entity/Q1183666,,,
http://www.wikidata.org/entity/Q1183818,del-taco,Del-Taco,
http://www.wikidata.org/entity/Q1184978,delticom-ag,Delticom,
http://www.wikidata.org/entity/Q1186806,,,
http://www.wikidata.org/entity/Q1187505,,,
http://www.wikidata.org/entity/Q1188230,,,
http://www.wikidata.org/entity/Q1188274,,,
http://www.wikidata.org/entity/Q1188943,suntech-power,Suntech-Power-company,
http://www.wikidata.org/entity/Q1189695,dennys,Dennys-company,
http://www.wikidata.org/entity/Q1189945,dentsu,Dentsu-Inc,
http://www.wikidata.org/entity/Q1190323,genting-berhad,,
http://www.wikidata.org/entity/Q1190598,,Spirit-Airlines-company,210089
http://www.wikidata.org/entity/Q1190881,reckitt-benckiser,Reckitt-Benckiser,
http://www.wikidata.org/entity/Q1191685,,,
http://www.wikidata.org/entity/Q1192211,microstrategy,MicroStrategy,
http://www.wikidata.org/entity/Q1192654,spansion,Spansion-company,
http://www.wikidata.org/entity/Q1192667,,,
http://www.wikidata.org/entity/Q1192805,,Krispy-Kreme-Doughnuts-product,184156
http://www.wikidata.org/entity/Q1193833,trident-microsystems,Trident-Microsystems,
http://www.wikidata.org/entity/Q1194143,,Pizza-Pizza-1,
http://www.wikidata.org/entity/Q1194832,toronto-dominion-bank-group,,
http://www.wikidata.org/entity/Q1195490,,RadioShack,
http://www.wikidata.org/entity/Q1195543,,Television-Broadcasts-Limited,
http://www.wikidata.org/entity/Q1196431,pandora,Pandora-Radio,
http://www.wikidata.org/entity/Q1196431,pandora,Pandora-Radio-company,
http://www.wikidata.org/entity/Q1196745,rambus,,
http://www.wikidata.org/entity/Q1197548,,,428
http://www.wikidata.org/entity/Q1198156,,FirstGroup,
http://www.wikidata.org/entity/Q1198156,,FirstGroup-company,
http://www.wikidata.org/entity/Q1199757,dish-network,Dish-Network,241
http://www.wikidata.org/entity/Q1200840,,,
http://www.wikidata.org/entity/Q1200904,macquarie-capital-funds,Macquarie-Group-1,
http://www.wikidata.org/entity/Q1200904,macquarie-capital-funds,Macquarie-Group-company,
http://www.wikidata.org/entity/Q1201076,,,
http://www.wikidata.org/entity/Q1201561,,,
http://www.wikidata.org/entity/Q1201651,,,
http://www.wikidata.org/entity/Q1202053,,,
http://www.wikidata.org/entity/Q1202213,,,
http://www.wikidata.org/entity/Q1202320,,,
http://www.wikidata.org/entity/Q1203131,,,
http://www.wikidata.org/entity/Q1203426,samsonite-international-s-a,,
http://www.wikidata.org/entity/Q1203727,,,
http://www.wikidata.org/entity/Q1204169,,MOS-Burger,
http://www.wikidata.org/entity/Q1206686,ddr-corp,DDR-Corp,
http://www.wikidata.org/entity/Q1206980,devon-energy-corporation,,
http://www.wikidata.org/entity/Q1208459,dialog-semiconductor,Dialog-Semiconductor,
